chunk_id,source_file,category,word_count,chunk_text
538,gbc-aoda-accessibility-policy.txt,PDF,512,George Brown College AODA Accessibility Policy Policy Requirements Details Applicable Legislation: A...
539,gbc-aoda-accessibility-policy.txt,PDF,512,the same place and in the same or similar way as other customers. Equal Opportunity - persons with d...
540,gbc-aoda-accessibility-policy.txt,PDF,512,"Ontarians with Disabilities Act, 2005, S.O. 2005, c. 11, s. 38). If anyone has questions about the p..."
541,gbc-aoda-accessibility-policy.txt,PDF,512,"under the Workplace Safety and Insurance Act, 1997. Guide Dog A dog trained as a guide for a blind p..."
542,gbc-aoda-accessibility-policy.txt,PDF,512,policies include: • The college’s Captioned Media and e-Text Policy (2006) which ensures that all me...
543,gbc-aoda-accessibility-policy.txt,PDF,512,AODA Status Report which reflects George Brown College’s progress in removing and preventing barrier...
544,gbc-aoda-accessibility-policy.txt,PDF,512,"disability, and at a cost that is no more than the regular charged to other persons. George Brown Co..."
545,gbc-aoda-accessibility-policy.txt,PDF,512,"an accessible format upon request, and will do so in a way that takes into account the accessibility..."
546,gbc-aoda-accessibility-policy.txt,PDF,512,suitable for student and classroom use. • Communicating with the publisher/distributor of the materi...
547,gbc-aoda-accessibility-policy.txt,PDF,512,"or training supplementary learning resources, January 1, 2020 upon request. 2.8 LIBRARIES OF EDUCATI..."
548,gbc-aoda-accessibility-policy.txt,PDF,512,The employer shall consult with the employee making the request in determining the suitability of an...
549,gbc-aoda-accessibility-policy.txt,PDF,512,will be provided to the employee. • The means of providing the individual accommodation plan in a fo...
550,gbc-aoda-accessibility-policy.txt,PDF,512,where a single queuing line serves a single or multiple counters. The service counter that accommoda...
551,gbc-aoda-accessibility-policy.txt,PDF,512,"with disabilities guided by the principles of dignity, independence and integration of equality. The..."
552,gbc-aoda-accessibility-policy.txt,PDF,512,accessibility in the classroom please contact the college’s Accessible Media Coordinator for support...
553,gbc-aoda-accessibility-policy.txt,PDF,512,while on George Brown College premises. The College may only require a person with a disability to b...
554,gbc-aoda-accessibility-policy.txt,PDF,512,"development and approvals of customer service policies, practices and procedures. This training will..."
555,gbc-aoda-accessibility-policy.txt,PDF,512,"a document to a person with a disability, the college will, upon request, provide or arrange for the..."
556,gbc-aoda-accessibility-policy.txt,PDF,512,George Brown College Policies page or on the college's intranet site: • Accessible Learning Services...
557,gbc-aoda-accessibility-policy.txt,PDF,512,"activating elevator buttons, steadying a person while walking, helping a person up after a fall, emo..."
558,gbc-aoda-accessibility-policy.txt,PDF,512,Animal is distinct from the o documentation from a regulated health professional which can only be r...
559,gbc-aoda-accessibility-policy.txt,PDF,512,bring their Service Animal with them into areas of the premises open to the public or to third parti...
560,gbc-aoda-accessibility-policy.txt,PDF,512,• Service Animals must be accompanied by and be under the full control of their Partner at all times...
561,gbc-aoda-accessibility-policy.txt,PDF,512,"Health and Safety, Accessible Learning Services and/or Human Resources. In cooperation with the guid..."
562,gbc-aoda-accessibility-policy.txt,PDF,512,"speak directly with their Manager / Representative, or Supervisor, Union Representative, or Human Re..."
563,gbc-aoda-accessibility-policy.txt,PDF,512,"Service Animals, employees with a disability who use a Service Animal should formalize their accommo..."
564,gbc-aoda-accessibility-policy.txt,PDF,261,"confer with Human Resources. If the matter is not resolved, employees and students may confer with t..."
565,IV%20Administration%20Calculations.txt,PDF,387,Intravenous (IV) Fluid Administration Calculations Common abbreviations used in IV administration Te...
566,bog_public_minutes_16feb10.txt,PDF,512,THE GEORGE BROWN COLLEGE OF APPLIED ARTS AND TECHNOLOGY BOARD OF GOVERNORS PUBLIC SESSION MINUTES FE...
567,bog_public_minutes_16feb10.txt,PDF,510,Martha Tory CARRIED 3.0 “Did you know” Presentation –Start GBC – Dawn Davidson D. Davidson advised t...
568,bog_public_minutes_16feb10.txt,PDF,126,learnings. We also offer students free copies of Microsoft Office 365 and online storage. This enabl...
569,section-1.txt,PDF,228,SECTION 1 – CONTRACTORS’/CONSTRUCTORS’ SAFETY Definition of a “Project” Section 1 (1) of the Occupat...
570,audited-financial-statement-2013-2014.txt,PDF,512,"Financial Statements of THE GEORGE BROWN COLLEGE OF APPLIED ARTS AND TECHNOLOGY Year ended March 31,..."
571,audited-financial-statement-2013-2014.txt,PDF,512,free access to the Audit Committee. Tel: 905 270-7700 BDO Canada LLP Fax: 905 270-7915 1 City Centre...
572,audited-financial-statement-2013-2014.txt,PDF,512,"all material respects, the financial position of The George Brown College of Applied Arts and Techno..."
573,audited-financial-statement-2013-2014.txt,PDF,512,"of deferred contributions related to : Capital assets 8,172,444 7,201,320 Expenses of future periods..."
574,audited-financial-statement-2013-2014.txt,PDF,512,"(663,337) Deposits (2,000,000) 45,362 (2,339,594) 48,245,309 Capital activities: Deferred contributi..."
575,audited-financial-statement-2013-2014.txt,PDF,512,"of capital assets are deferred and amortized into revenue on a straight-line basis, at a rate corres..."
576,audited-financial-statement-2013-2014.txt,PDF,512,are initially recognized at fair value. Transaction costs related to financial instruments in the am...
577,audited-financial-statement-2013-2014.txt,PDF,512,The College leases a building on terms which transfer substantially all the benefits and risks of ow...
578,audited-financial-statement-2013-2014.txt,PDF,512,"sector salary disclosure act: The Public Sector Salary Disclosure Act, 1996 (the “Act”) requires the..."
579,audited-financial-statement-2013-2014.txt,PDF,512,the amounts disclosed or recognized in its financial statements for these differences. For the year ...
580,audited-financial-statement-2013-2014.txt,PDF,512,"rate of 2.423% and is repayable in equal, quarterly installments of $1,362,775. The future principal..."
581,audited-financial-statement-2013-2014.txt,PDF,512,AND COMPENSATED ABSENCES (continued) Retirement benefits CAAT Pension Plan Substantially all of the ...
582,audited-financial-statement-2013-2014.txt,PDF,512,AND COMPENSATED ABSENCES (continued) (d) Dental costs Dental costs were assumed to increase at 4.00%...
583,audited-financial-statement-2013-2014.txt,PDF,512,2014 8. OBLIGATIONS UNDER LEASES The College is committed to lease payments for its leased premises ...
584,audited-financial-statement-2013-2014.txt,PDF,512,future periods represent unspent restricted grants and donations for bursary and other purposes. 201...
585,audited-financial-statement-2013-2014.txt,PDF,512,AND CONTINGENT LIABILITIES a) Litigation: The College has been named as a defendant in certain litig...
586,audited-financial-statement-2013-2014.txt,PDF,512,"for charitable purposes, including the advancement of education, within Canada. The College traditio..."
587,audited-financial-statement-2013-2014.txt,PDF,512,"during, on or after the terms of the agreements. The maximum amount of any potential future payment ..."
588,audited-financial-statement-2013-2014.txt,PDF,512,"would be the carrying value as shown below. 2014 Fair Value Amortized Cost Total Cash $ 66,680,485 $..."
589,audited-financial-statement-2013-2014.txt,PDF,512,"event of default, the College’s cash accounts are insured up to $100,000 (2013 - $100,000). The Coll..."
590,audited-financial-statement-2013-2014.txt,PDF,405,"OF APPLIED ARTS AND TECHNOLOGY Notes to Financial Statements Year ended March 31, 2014 19. FINANCIAL..."
591,section-3.txt,PDF,251,"SECTION 3 – ON-CAMPUS REQUIREMENTS (1) When on College premises, Contractors/Constructors must ensur..."
592,Assessment%20Request%20to%20Write%20Off-Site.txt,PDF,219,Admission Assessment – Request to Write Off-Site You are requesting to write your Admission Assessme...
593,non-academic_policies_and_complaint_resolution.txt,PDF,512,George Brown College – Academic Policies and Guidelines NON-ACADEMIC POLICIES AND COMPLAINT RESOLUTI...
594,non-academic_policies_and_complaint_resolution.txt,PDF,512,"Affairs. Reviewed and Approved: Board of Governors June 10, 2009 George Brown College – Academic Pol..."
595,non-academic_policies_and_complaint_resolution.txt,PDF,512,"month, to the satisfaction of his/her faculty and the Manager of Athletics. Two Subjects Is not perm..."
596,non-academic_policies_and_complaint_resolution.txt,PDF,512,progress. 2.6 Academic Eligibility Eligibility to participate in varsity athletics is determined by ...
597,non-academic_policies_and_complaint_resolution.txt,PDF,181,his/her academic Program Coordinator. Responsibility for academic success lies with the student athl...
598,Leadership-Award-Nomination-Form-2023-AODA.txt,PDF,417,LEADERSHIP AWARD NOMINATION FORM 2023 The Leadership Award recognizes the outstanding achievements b...
599,introduction%20and%20faqs.txt,PDF,512,Retention Schedule Introduction and FAQs Introduction George Brown College Archives‟ Records Retenti...
600,introduction%20and%20faqs.txt,PDF,360,"and file folders in my office? You surely appraise your own work, possibly without even realizing it..."
601,Revising%20and%20Proofreading%20-%20Reference.txt,PDF,512,Revising and Proofreading - Reference Revising should be done with any written work before submissio...
602,Revising%20and%20Proofreading%20-%20Reference.txt,PDF,512,whole argument and main points. No new points or ideas should be introduced. The conclusion should: ...
603,Revising%20and%20Proofreading%20-%20Reference.txt,PDF,157,follows without adding another: Jess’ bicycle) Syntax Rearranging the word order in your sentences c...
604,bomb_threat_form.txt,PDF,147,Bomb Threat Log If you should receive a bomb threat: 1. Listen. 2. Be calm and courteous. 3. Do not ...
605,handling-incidents-of-expressed-bias-and-discrimination-policy.txt,PDF,512,Handling Incidents of Expressed Bias and Discrimination George Brown College Lab Schools will not to...
606,handling-incidents-of-expressed-bias-and-discrimination-policy.txt,PDF,512,complainant and/or witness shall ask the alleged offender to stop (verbally or non-verbally). The al...
607,handling-incidents-of-expressed-bias-and-discrimination-policy.txt,PDF,328,should be informed by the program if their child has been involved in a racial incident. In the case...
608,GBC-Strategy2026v43.txt,PDF,512,A ROADMAP TO THE FUTURE STRATEGY 2026 George Brown College is located on the traditional territory o...
609,GBC-Strategy2026v43.txt,PDF,512,College—A Roadmap to the Future.” It is an ambitious roadmap to guide our future direction. We are a...
610,GBC-Strategy2026v43.txt,PDF,512,"to manoeuvre the immediate challenges of a turbulent environment with strong growth expectations, ch..."
